Sample,Mut_type,Mut_num,Cover_num,Mut_ratio,Pass_num,Count
33A-EMX1-PD_rep1,GA,7,5,0.1,4,3
33A-EMX1-PD_rep1,CT,7,5,0.1,5,0
33A-EMX1-PD_rep1,GA,7,5,0.1,5,1
33A-EMX1-PD_rep1,CT,7,6,0.1,0,3441
33A-EMX1-PD_rep1,GA,7,6,0.1,0,3316
33A-EMX1-PD_rep1,CT,7,6,0.1,1,3441
33A-EMX1-PD_rep1,GA,7,6,0.1,1,3316
33A-EMX1-PD_rep1,CT,7,6,0.1,2,130
33A-EMX1-PD_rep1,GA,7,6,0.1,2,105
33A-EMX1-PD_rep1,CT,7,6,0.1,3,8
33A-EMX1-PD_rep1,GA,7,6,0.1,3,11
33A-EMX1-PD_rep1,CT,7,6,0.1,4,2
33A-EMX1-PD_rep1,GA,7,6,0.1,4,3
33A-EMX1-PD_rep1,CT,7,6,0.1,5,0
33A-EMX1-PD_rep1,GA,7,6,0.1,5,1
33A-EMX1-PD_rep1,CT,7,7,0.1,0,3441
33A-EMX1-PD_rep1,GA,7,7,0.1,0,3316
33A-EMX1-PD_rep1,CT,7,7,0.1,1,3441
33A-EMX1-PD_rep1,GA,7,7,0.1,1,3316
33A-EMX1-PD_rep1,CT,7,7,0.1,2,130
33A-EMX1-PD_rep1,GA,7,7,0.1,2,105
33A-EMX1-PD_rep1,CT,7,7,0.1,3,8
33A-EMX1-PD_rep1,GA,7,7,0.1,3,11
33A-EMX1-PD_rep1,CT,7,7,0.1,4,2
33A-EMX1-PD_rep1,GA,7,7,0.1,4,3
33A-EMX1-PD_rep1,CT,7,7,0.1,5,0
33A-EMX1-PD_rep1,GA,7,7,0.1,5,1
33A-EMX1-PD_rep1,CT,7,8,0.1,0,3098
33A-EMX1-PD_rep1,GA,7,8,0.1,0,2943
33A-EMX1-PD_rep1,CT,7,8,0.1,1,3098
33A-EMX1-PD_rep1,GA,7,8,0.1,1,2943
33A-EMX1-PD_rep1,CT,7,8,0.1,2,128
33A-EMX1-PD_rep1,GA,7,8,0.1,2,103
33A-EMX1-PD_rep1,CT,7,8,0.1,3,8
33A-EMX1-PD_rep1,GA,7,8,0.1,3,11
33A-EMX1-PD_rep1,CT,7,8,0.1,4,2
33A-EMX1-PD_rep1,GA,7,8,0.1,4,3
33A-EMX1-PD_rep1,CT,7,8,0.1,5,0
33A-EMX1-PD_rep1,GA,7,8,0.1,5,1
33A-EMX1-PD_rep1,CT,7,9,0.1,0,2761
33A-EMX1-PD_rep1,GA,7,9,0.1,0,2629
33A-EMX1-PD_rep1,CT,7,9,0.1,1,2761
33A-EMX1-PD_rep1,GA,7,9,0.1,1,2629
33A-EMX1-PD_rep1,CT,7,9,0.1,2,126
33A-EMX1-PD_rep1,GA,7,9,0.1,2,100
33A-EMX1-PD_rep1,CT,7,9,0.1,3,7
33A-EMX1-PD_rep1,GA,7,9,0.1,3,11
33A-EMX1-PD_rep1,CT,7,9,0.1,4,1
33A-EMX1-PD_rep1,GA,7,9,0.1,4,3
33A-EMX1-PD_rep1,CT,7,9,0.1,5,0
33A-EMX1-PD_rep1,GA,7,9,0.1,5,1
33A-EMX1-PD_rep1,CT,8,4,0.1,0,2563
33A-EMX1-PD_rep1,GA,8,4,0.1,0,2454
33A-EMX1-PD_rep1,CT,8,4,0.1,1,2563
33A-EMX1-PD_rep1,GA,8,4,0.1,1,2454
33A-EMX1-PD_rep1,CT,8,4,0.1,2,93
33A-EMX1-PD_rep1,GA,8,4,0.1,2,83
33A-EMX1-PD_rep1,CT,8,4,0.1,3,5
33A-EMX1-PD_rep1,GA,8,4,0.1,3,10
33A-EMX1-PD_rep1,CT,8,4,0.1,4,1
33A-EMX1-PD_rep1,GA,8,4,0.1,4,2
33A-EMX1-PD_rep1,CT,8,4,0.1,5,0
33A-EMX1-PD_rep1,GA,8,4,0.1,5,1
33A-EMX1-PD_rep1,CT,8,5,0.1,0,2563
33A-EMX1-PD_rep1,GA,8,5,0.1,0,2454
33A-EMX1-PD_rep1,CT,8,5,0.1,1,2563
33A-EMX1-PD_rep1,GA,8,5,0.1,1,2454
33A-EMX1-PD_rep1,CT,8,5,0.1,2,93
33A-EMX1-PD_rep1,GA,8,5,0.1,2,83
33A-EMX1-PD_rep1,CT,8,5,0.1,3,5
33A-EMX1-PD_rep1,GA,8,5,0.1,3,10
33A-EMX1-PD_rep1,CT,8,5,0.1,4,1
33A-EMX1-PD_rep1,GA,8,5,0.1,4,2
33A-EMX1-PD_rep1,CT,8,5,0.1,5,0
33A-EMX1-PD_rep1,GA,8,5,0.1,5,1
33A-EMX1-PD_rep1,CT,8,6,0.1,0,2563
33A-EMX1-PD_rep1,GA,8,6,0.1,0,2454
33A-EMX1-PD_rep1,CT,8,6,0.1,1,2563
33A-EMX1-PD_rep1,GA,8,6,0.1,1,2454
33A-EMX1-PD_rep1,CT,8,6,0.1,2,93
33A-EMX1-PD_rep1,GA,8,6,0.1,2,83
33A-EMX1-PD_rep1,CT,8,6,0.1,3,5
33A-EMX1-PD_rep1,GA,8,6,0.1,3,10
33A-EMX1-PD_rep1,CT,8,6,0.1,4,1
33A-EMX1-PD_rep1,GA,8,6,0.1,4,2
33A-EMX1-PD_rep1,CT,8,6,0.1,5,0
33A-EMX1-PD_rep1,GA,8,6,0.1,5,1
33A-EMX1-PD_rep1,CT,8,7,0.1,0,2563
33A-EMX1-PD_rep1,GA,8,7,0.1,0,2454
33A-EMX1-PD_rep1,CT,8,7,0.1,1,2563
33A-EMX1-PD_rep1,GA,8,7,0.1,1,2454
33A-EMX1-PD_rep1,CT,8,7,0.1,2,93
33A-EMX1-PD_rep1,GA,8,7,0.1,2,83
33A-EMX1-PD_rep1,CT,8,7,0.1,3,5
33A-EMX1-PD_rep1,GA,8,7,0.1,3,10
33A-EMX1-PD_rep1,CT,8,7,0.1,4,1
33A-EMX1-PD_rep1,GA,8,7,0.1,4,2
33A-EMX1-PD_rep1,CT,8,7,0.1,5,0
33A-EMX1-PD_rep1,GA,8,7,0.1,5,1
33A-EMX1-PD_rep1,CT,8,8,0.1,0,2563
33A-EMX1-PD_rep1,GA,8,8,0.1,0,2454
33A-EMX1-PD_rep1,CT,8,8,0.1,1,2563
33A-EMX1-PD_rep1,GA,8,8,0.1,1,2454
33A-EMX1-PD_rep1,CT,8,8,0.1,2,93
33A-EMX1-PD_rep1,GA,8,8,0.1,2,83
33A-EMX1-PD_rep1,CT,8,8,0.1,3,5
33A-EMX1-PD_rep1,GA,8,8,0.1,3,10
33A-EMX1-PD_rep1,CT,8,8,0.1,4,1
33A-EMX1-PD_rep1,GA,8,8,0.1,4,2
33A-EMX1-PD_rep1,CT,8,8,0.1,5,0
33A-EMX1-PD_rep1,GA,8,8,0.1,5,1
33A-EMX1-PD_rep1,CT,8,9,0.1,0,2282
33A-EMX1-PD_rep1,GA,8,9,0.1,0,2190
33A-EMX1-PD_rep1,CT,8,9,0.1,1,2282
33A-EMX1-PD_rep1,GA,8,9,0.1,1,2190
33A-EMX1-PD_rep1,CT,8,9,0.1,2,93
33A-EMX1-PD_rep1,GA,8,9,0.1,2,80
33A-EMX1-PD_rep1,CT,8,9,0.1,3,5
33A-EMX1-PD_rep1,GA,8,9,0.1,3,10
33A-EMX1-PD_rep1,CT,8,9,0.1,4,1
33A-EMX1-PD_rep1,GA,8,9,0.1,4,2
33A-EMX1-PD_rep1,CT,8,9,0.1,5,0
33A-EMX1-PD_rep1,GA,8,9,0.1,5,1
33A-EMX1-PD_rep2,CT,1,4,0.1,0,10505284
33A-EMX1-PD_rep2,GA,1,4,0.1,0,10596106
33A-EMX1-PD_rep2,CT,1,4,0.1,1,10505284
33A-EMX1-PD_rep2,GA,1,4,0.1,1,10596106
33A-EMX1-PD_rep2,CT,1,4,0.1,2,3473172
33A-EMX1-PD_rep2,GA,1,4,0.1,2,3553026
33A-EMX1-PD_rep2,CT,1,4,0.1,3,1025250
33A-EMX1-PD_rep2,GA,1,4,0.1,3,1070993
33A-EMX1-PD_rep2,CT,1,4,0.1,4,290622
33A-EMX1-PD_rep2,GA,1,4,0.1,4,310899
33A-EMX1-PD_rep2,CT,1,4,0.1,5,82418
33A-EMX1-PD_rep2,GA,1,4,0.1,5,90779
33A-EMX1-PD_rep2,CT,1,5,0.1,0,9226764
33A-EMX1-PD_rep2,GA,1,5,0.1,0,9307425
33A-EMX1-PD_rep2,CT,1,5,0.1,1,9226764
33A-EMX1-PD_rep2,GA,1,5,0.1,1,9307425
33A-EMX1-PD_rep2,CT,1,5,0.1,2,3025227
33A-EMX1-PD_rep2,GA,1,5,0.1,2,3095758
33A-EMX1-PD_rep2,CT,1,5,0.1,3,889688
33A-EMX1-PD_rep2,GA,1,5,0.1,3,929941
33A-EMX1-PD_rep2,CT,1,5,0.1,4,252368
33A-EMX1-PD_rep2,GA,1,5,0.1,4,270089
33A-EMX1-PD_rep2,CT,1,5,0.1,5,71924
33A-EMX1-PD_rep2,GA,1,5,0.1,5,79227
33A-EMX1-PD_rep2,CT,1,6,0.1,0,7800274
33A-EMX1-PD_rep2,GA,1,6,0.1,0,7869793
33A-EMX1-PD_rep2,CT,1,6,0.1,1,7800274
33A-EMX1-PD_rep2,GA,1,6,0.1,1,7869793
33A-EMX1-PD_rep2,CT,1,6,0.1,2,2518710
33A-EMX1-PD_rep2,GA,1,6,0.1,2,2579328
33A-EMX1-PD_rep2,CT,1,6,0.1,3,735042
33A-EMX1-PD_rep2,GA,1,6,0.1,3,768800
33A-EMX1-PD_rep2,CT,1,6,0.1,4,207925
33A-EMX1-PD_rep2,GA,1,6,0.1,4,222186
33A-EMX1-PD_rep2,CT,1,6,0.1,5,59122
33A-EMX1-PD_rep2,GA,1,6,0.1,5,65193
33A-EMX1-PD_rep2,CT,1,7,0.1,0,6294851
33A-EMX1-PD_rep2,GA,1,7,0.1,0,6353522
33A-EMX1-PD_rep2,CT,1,7,0.1,1,6294851
33A-EMX1-PD_rep2,GA,1,7,0.1,1,6353522
33A-EMX1-PD_rep2,CT,1,7,0.1,2,1982571
33A-EMX1-PD_rep2,GA,1,7,0.1,2,2030239
33A-EMX1-PD_rep2,CT,1,7,0.1,3,568971
33A-EMX1-PD_rep2,GA,1,7,0.1,3,594444
33A-EMX1-PD_rep2,CT,1,7,0.1,4,158710
33A-EMX1-PD_rep2,GA,1,7,0.1,4,169494
33A-EMX1-PD_rep2,CT,1,7,0.1,5,44674
33A-EMX1-PD_rep2,GA,1,7,0.1,5,49289
33A-EMX1-PD_rep2,CT,1,8,0.1,0,4792537
33A-EMX1-PD_rep2,GA,1,8,0.1,0,4837180
33A-EMX1-PD_rep2,CT,1,8,0.1,1,4792537
33A-EMX1-PD_rep2,GA,1,8,0.1,1,4837180
33A-EMX1-PD_rep2,CT,1,8,0.1,2,1444988
33A-EMX1-PD_rep2,GA,1,8,0.1,2,1479112
33A-EMX1-PD_rep2,CT,1,8,0.1,3,401072
33A-EMX1-PD_rep2,GA,1,8,0.1,3,418486
33A-EMX1-PD_rep2,CT,1,8,0.1,4,108905
33A-EMX1-PD_rep2,GA,1,8,0.1,4,115666
33A-EMX1-PD_rep2,CT,1,8,0.1,5,29942
33A-EMX1-PD_rep2,GA,1,8,0.1,5,32610
33A-EMX1-PD_rep2,CT,1,9,0.1,0,3367685
33A-EMX1-PD_rep2,GA,1,9,0.1,0,3397166
33A-EMX1-PD_rep2,CT,1,9,0.1,1,3367685
33A-EMX1-PD_rep2,GA,1,9,0.1,1,3397166
33A-EMX1-PD_rep2,CT,1,9,0.1,2,939526
33A-EMX1-PD_rep2,GA,1,9,0.1,2,959869
33A-EMX1-PD_rep2,CT,1,9,0.1,3,244067
33A-EMX1-PD_rep2,GA,1,9,0.1,3,253154
33A-EMX1-PD_rep2,CT,1,9,0.1,4,62283
33A-EMX1-PD_rep2,GA,1,9,0.1,4,65610
33A-EMX1-PD_rep2,CT,1,9,0.1,5,15995
33A-EMX1-PD_rep2,GA,1,9,0.1,5,17285
33A-EMX1-PD_rep2,CT,2,4,0.1,0,2294435
33A-EMX1-PD_rep2,GA,2,4,0.1,0,2284077
33A-EMX1-PD_rep2,CT,2,4,0.1,1,2294435
33A-EMX1-PD_rep2,GA,2,4,0.1,1,2284077
33A-EMX1-PD_rep2,CT,2,4,0.1,2,554508
33A-EMX1-PD_rep2,GA,2,4,0.1,2,554232
33A-EMX1-PD_rep2,CT,2,4,0.1,3,123937
33A-EMX1-PD_rep2,GA,2,4,0.1,3,125185
33A-EMX1-PD_rep2,CT,2,4,0.1,4,26465
33A-EMX1-PD_rep2,GA,2,4,0.1,4,26914
33A-EMX1-PD_rep2,CT,2,4,0.1,5,5535
33A-EMX1-PD_rep2,GA,2,4,0.1,5,5518
33A-EMX1-PD_rep2,CT,2,5,0.1,0,2162466
33A-EMX1-PD_rep2,GA,2,5,0.1,0,2152347
33A-EMX1-PD_rep2,CT,2,5,0.1,1,2162466
33A-EMX1-PD_rep2,GA,2,5,0.1,1,2152347
33A-EMX1-PD_rep2,CT,2,5,0.1,2,521460
33A-EMX1-PD_rep2,GA,2,5,0.1,2,521492
33A-EMX1-PD_rep2,CT,2,5,0.1,3,116221
33A-EMX1-PD_rep2,GA,2,5,0.1,3,117583
33A-EMX1-PD_rep2,CT,2,5,0.1,4,24854
33A-EMX1-PD_rep2,GA,2,5,0.1,4,25243
33A-EMX1-PD_rep2,CT,2,5,0.1,5,5225
33A-EMX1-PD_rep2,GA,2,5,0.1,5,5168
33A-EMX1-PD_rep2,CT,2,6,0.1,0,1985329
33A-EMX1-PD_rep2,GA,2,6,0.1,0,1974846
33A-EMX1-PD_rep2,CT,2,6,0.1,1,1985329
33A-EMX1-PD_rep2,GA,2,6,0.1,1,1974846
33A-EMX1-PD_rep2,CT,2,6,0.1,2,477115
33A-EMX1-PD_rep2,GA,2,6,0.1,2,477399
33A-EMX1-PD_rep2,CT,2,6,0.1,3,106227
33A-EMX1-PD_rep2,GA,2,6,0.1,3,107342
33A-EMX1-PD_rep2,CT,2,6,0.1,4,22722
33A-EMX1-PD_rep2,GA,2,6,0.1,4,23104
33A-EMX1-PD_rep2,CT,2,6,0.1,5,4754
33A-EMX1-PD_rep2,GA,2,6,0.1,5,4759
33A-EMX1-PD_rep2,CT,2,7,0.1,0,1769870
33A-EMX1-PD_rep2,GA,2,7,0.1,0,1760563
33A-EMX1-PD_rep2,CT,2,7,0.1,1,1769870
33A-EMX1-PD_rep2,GA,2,7,0.1,1,1760563
33A-EMX1-PD_rep2,CT,2,7,0.1,2,423741
33A-EMX1-PD_rep2,GA,2,7,0.1,2,424162
33A-EMX1-PD_rep2,CT,2,7,0.1,3,94184
33A-EMX1-PD_rep2,GA,2,7,0.1,3,95138
33A-EMX1-PD_rep2,CT,2,7,0.1,4,20134
33A-EMX1-PD_rep2,GA,2,7,0.1,4,20509
33A-EMX1-PD_rep2,CT,2,7,0.1,5,4234
33A-EMX1-PD_rep2,GA,2,7,0.1,5,4249
33A-EMX1-PD_rep2,CT,2,8,0.1,0,1529538
33A-EMX1-PD_rep2,GA,2,8,0.1,0,1521606
33A-EMX1-PD_rep2,CT,2,8,0.1,1,1529538
33A-EMX1-PD_rep2,GA,2,8,0.1,1,1521606
33A-EMX1-PD_rep2,CT,2,8,0.1,2,364430
33A-EMX1-PD_rep2,GA,2,8,0.1,2,364846
33A-EMX1-PD_rep2,CT,2,8,0.1,3,80882
33A-EMX1-PD_rep2,GA,2,8,0.1,3,81801
33A-EMX1-PD_rep2,CT,2,8,0.1,4,17376
33A-EMX1-PD_rep2,GA,2,8,0.1,4,17636
33A-EMX1-PD_rep2,CT,2,8,0.1,5,3691
33A-EMX1-PD_rep2,GA,2,8,0.1,5,3705
33A-EMX1-PD_rep2,CT,2,9,0.1,0,1280549
33A-EMX1-PD_rep2,GA,2,9,0.1,0,1273216
33A-EMX1-PD_rep2,CT,2,9,0.1,1,1280549
33A-EMX1-PD_rep2,GA,2,9,0.1,1,1273216
33A-EMX1-PD_rep2,CT,2,9,0.1,2,303780
33A-EMX1-PD_rep2,GA,2,9,0.1,2,303988
33A-EMX1-PD_rep2,CT,2,9,0.1,3,67238
33A-EMX1-PD_rep2,GA,2,9,0.1,3,68043
33A-EMX1-PD_rep2,CT,2,9,0.1,4,14495
33A-EMX1-PD_rep2,GA,2,9,0.1,4,14666
33A-EMX1-PD_rep2,CT,2,9,0.1,5,3094
33A-EMX1-PD_rep2,GA,2,9,0.1,5,3102
33A-EMX1-PD_rep2,CT,3,4,0.1,0,216138
33A-EMX1-PD_rep2,GA,3,4,0.1,0,214707
33A-EMX1-PD_rep2,CT,3,4,0.1,1,216138
33A-EMX1-PD_rep2,GA,3,4,0.1,1,214707
33A-EMX1-PD_rep2,CT,3,4,0.1,2,21507
33A-EMX1-PD_rep2,GA,3,4,0.1,2,21320
33A-EMX1-PD_rep2,CT,3,4,0.1,3,2569
33A-EMX1-PD_rep2,GA,3,4,0.1,3,2568
33A-EMX1-PD_rep2,CT,3,4,0.1,4,374
33A-EMX1-PD_rep2,GA,3,4,0.1,4,408
33A-EMX1-PD_rep2,CT,3,4,0.1,5,62
33A-EMX1-PD_rep2,GA,3,4,0.1,5,70
33A-EMX1-PD_rep2,CT,3,5,0.1,0,210175
33A-EMX1-PD_rep2,GA,3,5,0.1,0,208944
33A-EMX1-PD_rep2,CT,3,5,0.1,1,210175
33A-EMX1-PD_rep2,GA,3,5,0.1,1,208944
33A-EMX1-PD_rep2,CT,3,5,0.1,2,21001
33A-EMX1-PD_rep2,GA,3,5,0.1,2,20801
33A-EMX1-PD_rep2,CT,3,5,0.1,3,2508
33A-EMX1-PD_rep2,GA,3,5,0.1,3,2503
33A-EMX1-PD_rep2,CT,3,5,0.1,4,363
33A-EMX1-PD_rep2,GA,3,5,0.1,4,397
33A-EMX1-PD_rep2,CT,3,5,0.1,5,59
33A-EMX1-PD_rep2,GA,3,5,0.1,5,65
33A-EMX1-PD_rep2,CT,3,6,0.1,0,200649
33A-EMX1-PD_rep2,GA,3,6,0.1,0,199483
33A-EMX1-PD_rep2,CT,3,6,0.1,1,200649
33A-EMX1-PD_rep2,GA,3,6,0.1,1,199483
33A-EMX1-PD_rep2,CT,3,6,0.1,2,20112
33A-EMX1-PD_rep2,GA,3,6,0.1,2,19914
33A-EMX1-PD_rep2,CT,3,6,0.1,3,2377
33A-EMX1-PD_rep2,GA,3,6,0.1,3,2358
33A-EMX1-PD_rep2,CT,3,6,0.1,4,341
33A-EMX1-PD_rep2,GA,3,6,0.1,4,375
33A-EMX1-PD_rep2,CT,3,6,0.1,5,53
33A-EMX1-PD_rep2,GA,3,6,0.1,5,59
33A-EMX1-PD_rep2,CT,3,7,0.1,0,187389
33A-EMX1-PD_rep2,GA,3,7,0.1,0,186191
33A-EMX1-PD_rep2,CT,3,7,0.1,1,187389
33A-EMX1-PD_rep2,GA,3,7,0.1,1,186191
33A-EMX1-PD_rep2,CT,3,7,0.1,2,18866
33A-EMX1-PD_rep2,GA,3,7,0.1,2,18696
33A-EMX1-PD_rep2,CT,3,7,0.1,3,2207
33A-EMX1-PD_rep2,GA,3,7,0.1,3,2203
33A-EMX1-PD_rep2,CT,3,7,0.1,4,317
33A-EMX1-PD_rep2,GA,3,7,0.1,4,356
33A-EMX1-PD_rep2,CT,3,7,0.1,5,46
33A-EMX1-PD_rep2,GA,3,7,0.1,5,59
33A-EMX1-PD_rep2,CT,3,8,0.1,0,170269
33A-EMX1-PD_rep2,GA,3,8,0.1,0,169566
33A-EMX1-PD_rep2,CT,3,8,0.1,1,170269
33A-EMX1-PD_rep2,GA,3,8,0.1,1,169566
33A-EMX1-PD_rep2,CT,3,8,0.1,2,17239
33A-EMX1-PD_rep2,GA,3,8,0.1,2,17143
33A-EMX1-PD_rep2,CT,3,8,0.1,3,2008
33A-EMX1-PD_rep2,GA,3,8,0.1,3,2030
33A-EMX1-PD_rep2,CT,3,8,0.1,4,295
33A-EMX1-PD_rep2,GA,3,8,0.1,4,327
33A-EMX1-PD_rep2,CT,3,8,0.1,5,44
33A-EMX1-PD_rep2,GA,3,8,0.1,5,53
33A-EMX1-PD_rep2,CT,3,9,0.1,0,150692
33A-EMX1-PD_rep2,GA,3,9,0.1,0,149926
33A-EMX1-PD_rep2,CT,3,9,0.1,1,150692
33A-EMX1-PD_rep2,GA,3,9,0.1,1,149926
33A-EMX1-PD_rep2,CT,3,9,0.1,2,15337
33A-EMX1-PD_rep2,GA,3,9,0.1,2,15187
33A-EMX1-PD_rep2,CT,3,9,0.1,3,1799
33A-EMX1-PD_rep2,GA,3,9,0.1,3,1808
33A-EMX1-PD_rep2,CT,3,9,0.1,4,264
33A-EMX1-PD_rep2,GA,3,9,0.1,4,284
33A-EMX1-PD_rep2,CT,3,9,0.1,5,35
33A-EMX1-PD_rep2,GA,3,9,0.1,5,51
33A-EMX1-PD_rep2,CT,4,4,0.1,0,39628
33A-EMX1-PD_rep2,GA,4,4,0.1,0,39256
33A-EMX1-PD_rep2,CT,4,4,0.1,1,39628
33A-EMX1-PD_rep2,GA,4,4,0.1,1,39256
33A-EMX1-PD_rep2,CT,4,4,0.1,2,2527
33A-EMX1-PD_rep2,GA,4,4,0.1,2,2407
33A-EMX1-PD_rep2,CT,4,4,0.1,3,283
33A-EMX1-PD_rep2,GA,4,4,0.1,3,272
33A-EMX1-PD_rep2,CT,4,4,0.1,4,43
33A-EMX1-PD_rep2,GA,4,4,0.1,4,47
33A-EMX1-PD_rep2,CT,4,4,0.1,5,10
33A-EMX1-PD_rep2,GA,4,4,0.1,5,9
33A-EMX1-PD_rep2,CT,4,5,0.1,0,38464
33A-EMX1-PD_rep2,GA,4,5,0.1,0,38087
33A-EMX1-PD_rep2,CT,4,5,0.1,1,38464
33A-EMX1-PD_rep2,GA,4,5,0.1,1,38087
33A-EMX1-PD_rep2,CT,4,5,0.1,2,2488
33A-EMX1-PD_rep2,GA,4,5,0.1,2,2381
33A-EMX1-PD_rep2,CT,4,5,0.1,3,276
33A-EMX1-PD_rep2,GA,4,5,0.1,3,266
33A-EMX1-PD_rep2,CT,4,5,0.1,4,43
33A-EMX1-PD_rep2,GA,4,5,0.1,4,46
33A-EMX1-PD_rep2,CT,4,5,0.1,5,10
33A-EMX1-PD_rep2,GA,4,5,0.1,5,9
33A-EMX1-PD_rep2,CT,4,6,0.1,0,36850
33A-EMX1-PD_rep2,GA,4,6,0.1,0,36509
33A-EMX1-PD_rep2,CT,4,6,0.1,1,36850
33A-EMX1-PD_rep2,GA,4,6,0.1,1,36509
33A-EMX1-PD_rep2,CT,4,6,0.1,2,2415
33A-EMX1-PD_rep2,GA,4,6,0.1,2,2320
33A-EMX1-PD_rep2,CT,4,6,0.1,3,264
33A-EMX1-PD_rep2,GA,4,6,0.1,3,259
33A-EMX1-PD_rep2,CT,4,6,0.1,4,41
33A-EMX1-PD_rep2,GA,4,6,0.1,4,46
33A-EMX1-PD_rep2,CT,4,6,0.1,5,10
33A-EMX1-PD_rep2,GA,4,6,0.1,5,9
33A-EMX1-PD_rep2,CT,4,7,0.1,0,34775
33A-EMX1-PD_rep2,GA,4,7,0.1,0,34516
33A-EMX1-PD_rep2,CT,4,7,0.1,1,34775
33A-EMX1-PD_rep2,GA,4,7,0.1,1,34516
33A-EMX1-PD_rep2,CT,4,7,0.1,2,2318
33A-EMX1-PD_rep2,GA,4,7,0.1,2,2228
33A-EMX1-PD_rep2,CT,4,7,0.1,3,248
33A-EMX1-PD_rep2,GA,4,7,0.1,3,245
33A-EMX1-PD_rep2,CT,4,7,0.1,4,37
33A-EMX1-PD_rep2,GA,4,7,0.1,4,44
33A-EMX1-PD_rep2,CT,4,7,0.1,5,9
33A-EMX1-PD_rep2,GA,4,7,0.1,5,9
33A-EMX1-PD_rep2,CT,4,8,0.1,0,32247
33A-EMX1-PD_rep2,GA,4,8,0.1,0,32094
33A-EMX1-PD_rep2,CT,4,8,0.1,1,32247
33A-EMX1-PD_rep2,GA,4,8,0.1,1,32094
33A-EMX1-PD_rep2,CT,4,8,0.1,2,2169
33A-EMX1-PD_rep2,GA,4,8,0.1,2,2106
33A-EMX1-PD_rep2,CT,4,8,0.1,3,231
33A-EMX1-PD_rep2,GA,4,8,0.1,3,230
33A-EMX1-PD_rep2,CT,4,8,0.1,4,36
33A-EMX1-PD_rep2,GA,4,8,0.1,4,42
33A-EMX1-PD_rep2,CT,4,8,0.1,5,9
33A-EMX1-PD_rep2,GA,4,8,0.1,5,8
33A-EMX1-PD_rep2,CT,4,9,0.1,0,29312
33A-EMX1-PD_rep2,GA,4,9,0.1,0,29197
33A-EMX1-PD_rep2,CT,4,9,0.1,1,29312
33A-EMX1-PD_rep2,GA,4,9,0.1,1,29197
33A-EMX1-PD_rep2,CT,4,9,0.1,2,1981
33A-EMX1-PD_rep2,GA,4,9,0.1,2,1941
33A-EMX1-PD_rep2,CT,4,9,0.1,3,217
33A-EMX1-PD_rep2,GA,4,9,0.1,3,209
33A-EMX1-PD_rep2,CT,4,9,0.1,4,34
33A-EMX1-PD_rep2,GA,4,9,0.1,4,38
33A-EMX1-PD_rep2,CT,4,9,0.1,5,8
33A-EMX1-PD_rep2,GA,4,9,0.1,5,8
33A-EMX1-PD_rep2,CT,5,4,0.1,0,13535
33A-EMX1-PD_rep2,GA,5,4,0.1,0,13228
33A-EMX1-PD_rep2,CT,5,4,0.1,1,13535
33A-EMX1-PD_rep2,GA,5,4,0.1,1,13228
33A-EMX1-PD_rep2,CT,5,4,0.1,2,531
33A-EMX1-PD_rep2,GA,5,4,0.1,2,511
33A-EMX1-PD_rep2,CT,5,4,0.1,3,55
33A-EMX1-PD_rep2,GA,5,4,0.1,3,60
33A-EMX1-PD_rep2,CT,5,4,0.1,4,12
33A-EMX1-PD_rep2,GA,5,4,0.1,4,15
33A-EMX1-PD_rep2,CT,5,4,0.1,5,5
33A-EMX1-PD_rep2,GA,5,4,0.1,5,5
33A-EMX1-PD_rep2,CT,5,5,0.1,0,13535
33A-EMX1-PD_rep2,GA,5,5,0.1,0,13228
33A-EMX1-PD_rep2,CT,5,5,0.1,1,13535
33A-EMX1-PD_rep2,GA,5,5,0.1,1,13228
33A-EMX1-PD_rep2,CT,5,5,0.1,2,531
33A-EMX1-PD_rep2,GA,5,5,0.1,2,511
33A-EMX1-PD_rep2,CT,5,5,0.1,3,55
33A-EMX1-PD_rep2,GA,5,5,0.1,3,60
33A-EMX1-PD_rep2,CT,5,5,0.1,4,12
33A-EMX1-PD_rep2,GA,5,5,0.1,4,15
33A-EMX1-PD_rep2,CT,5,5,0.1,5,5
33A-EMX1-PD_rep2,GA,5,5,0.1,5,5
33A-EMX1-PD_rep2,CT,5,6,0.1,0,12706
33A-EMX1-PD_rep2,GA,5,6,0.1,0,12413
33A-EMX1-PD_rep2,CT,5,6,0.1,1,12706
33A-EMX1-PD_rep2,GA,5,6,0.1,1,12413
33A-EMX1-PD_rep2,CT,5,6,0.1,2,523
33A-EMX1-PD_rep2,GA,5,6,0.1,2,501
33A-EMX1-PD_rep2,CT,5,6,0.1,3,55
33A-EMX1-PD_rep2,GA,5,6,0.1,3,59
33A-EMX1-PD_rep2,CT,5,6,0.1,4,12
33A-EMX1-PD_rep2,GA,5,6,0.1,4,15
33A-EMX1-PD_rep2,CT,5,6,0.1,5,5
33A-EMX1-PD_rep2,GA,5,6,0.1,5,5
33A-EMX1-PD_rep2,CT,5,7,0.1,0,11807
33A-EMX1-PD_rep2,GA,5,7,0.1,0,11477
33A-EMX1-PD_rep2,CT,5,7,0.1,1,11807
33A-EMX1-PD_rep2,GA,5,7,0.1,1,11477
33A-EMX1-PD_rep2,CT,5,7,0.1,2,516
33A-EMX1-PD_rep2,GA,5,7,0.1,2,484
