Sample,Mut_type,Mut_num,Cover_num,Mut_ratio,Pass_num,Count
33A-VEGFA-PD_rep1,GA,3,9,0.1,2,45914
33A-VEGFA-PD_rep1,CT,3,9,0.1,3,5199
33A-VEGFA-PD_rep1,GA,3,9,0.1,3,5391
33A-VEGFA-PD_rep1,CT,3,9,0.1,4,727
33A-VEGFA-PD_rep1,GA,3,9,0.1,4,774
33A-VEGFA-PD_rep1,CT,3,9,0.1,5,131
33A-VEGFA-PD_rep1,GA,3,9,0.1,5,144
33A-VEGFA-PD_rep1,CT,4,4,0.1,0,96097
33A-VEGFA-PD_rep1,GA,4,4,0.1,0,94494
33A-VEGFA-PD_rep1,CT,4,4,0.1,1,96097
33A-VEGFA-PD_rep1,GA,4,4,0.1,1,94494
33A-VEGFA-PD_rep1,CT,4,4,0.1,2,4361
33A-VEGFA-PD_rep1,GA,4,4,0.1,2,4246
33A-VEGFA-PD_rep1,CT,4,4,0.1,3,381
33A-VEGFA-PD_rep1,GA,4,4,0.1,3,379
33A-VEGFA-PD_rep1,CT,4,4,0.1,4,59
33A-VEGFA-PD_rep1,GA,4,4,0.1,4,88
33A-VEGFA-PD_rep1,CT,4,4,0.1,5,27
33A-VEGFA-PD_rep1,GA,4,4,0.1,5,34
33A-VEGFA-PD_rep1,CT,4,5,0.1,0,95253
33A-VEGFA-PD_rep1,GA,4,5,0.1,0,93712
33A-VEGFA-PD_rep1,CT,4,5,0.1,1,95253
33A-VEGFA-PD_rep1,GA,4,5,0.1,1,93712
33A-VEGFA-PD_rep1,CT,4,5,0.1,2,4346
33A-VEGFA-PD_rep1,GA,4,5,0.1,2,4237
33A-VEGFA-PD_rep1,CT,4,5,0.1,3,380
33A-VEGFA-PD_rep1,GA,4,5,0.1,3,377
33A-VEGFA-PD_rep1,CT,4,5,0.1,4,59
33A-VEGFA-PD_rep1,GA,4,5,0.1,4,87
33A-VEGFA-PD_rep1,CT,4,5,0.1,5,27
33A-VEGFA-PD_rep1,GA,4,5,0.1,5,33
33A-VEGFA-PD_rep1,CT,4,6,0.1,0,94243
33A-VEGFA-PD_rep1,GA,4,6,0.1,0,92779
33A-VEGFA-PD_rep1,CT,4,6,0.1,1,94243
33A-VEGFA-PD_rep1,GA,4,6,0.1,1,92779
33A-VEGFA-PD_rep1,CT,4,6,0.1,2,4329
33A-VEGFA-PD_rep1,GA,4,6,0.1,2,4220
33A-VEGFA-PD_rep1,CT,4,6,0.1,3,379
33A-VEGFA-PD_rep1,GA,4,6,0.1,3,376
33A-VEGFA-PD_rep1,CT,4,6,0.1,4,58
33A-VEGFA-PD_rep1,GA,4,6,0.1,4,86
33A-VEGFA-PD_rep1,CT,4,6,0.1,5,26
33A-VEGFA-PD_rep1,GA,4,6,0.1,5,32
33A-VEGFA-PD_rep1,CT,4,7,0.1,0,92976
33A-VEGFA-PD_rep1,GA,4,7,0.1,0,91570
33A-VEGFA-PD_rep1,CT,4,7,0.1,1,92976
33A-VEGFA-PD_rep1,GA,4,7,0.1,1,91570
33A-VEGFA-PD_rep1,CT,4,7,0.1,2,4313
33A-VEGFA-PD_rep1,GA,4,7,0.1,2,4207
33A-VEGFA-PD_rep1,CT,4,7,0.1,3,379
33A-VEGFA-PD_rep1,GA,4,7,0.1,3,375
33A-VEGFA-PD_rep1,CT,4,7,0.1,4,58
33A-VEGFA-PD_rep1,GA,4,7,0.1,4,86
33A-VEGFA-PD_rep1,CT,4,7,0.1,5,26
33A-VEGFA-PD_rep1,GA,4,7,0.1,5,32
33A-VEGFA-PD_rep1,CT,4,8,0.1,0,91464
33A-VEGFA-PD_rep1,GA,4,8,0.1,0,90119
33A-VEGFA-PD_rep1,CT,4,8,0.1,1,91464
33A-VEGFA-PD_rep1,GA,4,8,0.1,1,90119
33A-VEGFA-PD_rep1,CT,4,8,0.1,2,4294
33A-VEGFA-PD_rep1,GA,4,8,0.1,2,4193
33A-VEGFA-PD_rep1,CT,4,8,0.1,3,378
33A-VEGFA-PD_rep1,GA,4,8,0.1,3,375
33A-VEGFA-PD_rep1,CT,4,8,0.1,4,58
33A-VEGFA-PD_rep1,GA,4,8,0.1,4,86
33A-VEGFA-PD_rep1,CT,4,8,0.1,5,26
33A-VEGFA-PD_rep1,GA,4,8,0.1,5,32
33A-VEGFA-PD_rep1,CT,4,9,0.1,0,89608
33A-VEGFA-PD_rep1,GA,4,9,0.1,0,88315
33A-VEGFA-PD_rep1,CT,4,9,0.1,1,89608
33A-VEGFA-PD_rep1,GA,4,9,0.1,1,88315
33A-VEGFA-PD_rep1,CT,4,9,0.1,2,4267
33A-VEGFA-PD_rep1,GA,4,9,0.1,2,4161
33A-VEGFA-PD_rep1,CT,4,9,0.1,3,376
33A-VEGFA-PD_rep1,GA,4,9,0.1,3,374
33A-VEGFA-PD_rep1,CT,4,9,0.1,4,57
33A-VEGFA-PD_rep1,GA,4,9,0.1,4,86
33A-VEGFA-PD_rep1,CT,4,9,0.1,5,25
33A-VEGFA-PD_rep1,GA,4,9,0.1,5,32
33A-VEGFA-PD_rep1,CT,5,4,0.1,0,35198
33A-VEGFA-PD_rep1,GA,5,4,0.1,0,34450
33A-VEGFA-PD_rep1,CT,5,4,0.1,1,35198
33A-VEGFA-PD_rep1,GA,5,4,0.1,1,34450
33A-VEGFA-PD_rep1,CT,5,4,0.1,2,1276
33A-VEGFA-PD_rep1,GA,5,4,0.1,2,1241
33A-VEGFA-PD_rep1,CT,5,4,0.1,3,128
33A-VEGFA-PD_rep1,GA,5,4,0.1,3,144
33A-VEGFA-PD_rep1,CT,5,4,0.1,4,36
33A-VEGFA-PD_rep1,GA,5,4,0.1,4,50
33A-VEGFA-PD_rep1,CT,5,4,0.1,5,19
33A-VEGFA-PD_rep1,GA,5,4,0.1,5,23
33A-VEGFA-PD_rep1,CT,5,5,0.1,0,35198
33A-VEGFA-PD_rep1,GA,5,5,0.1,0,34450
33A-VEGFA-PD_rep1,CT,5,5,0.1,1,35198
33A-VEGFA-PD_rep1,GA,5,5,0.1,1,34450
33A-VEGFA-PD_rep1,CT,5,5,0.1,2,1276
33A-VEGFA-PD_rep1,GA,5,5,0.1,2,1241
33A-VEGFA-PD_rep1,CT,5,5,0.1,3,128
33A-VEGFA-PD_rep1,GA,5,5,0.1,3,144
33A-VEGFA-PD_rep1,CT,5,5,0.1,4,36
33A-VEGFA-PD_rep1,GA,5,5,0.1,4,50
33A-VEGFA-PD_rep1,CT,5,5,0.1,5,19
33A-VEGFA-PD_rep1,GA,5,5,0.1,5,23
33A-VEGFA-PD_rep1,CT,5,6,0.1,0,34460
33A-VEGFA-PD_rep1,GA,5,6,0.1,0,33802
33A-VEGFA-PD_rep1,CT,5,6,0.1,1,34460
33A-VEGFA-PD_rep1,GA,5,6,0.1,1,33802
33A-VEGFA-PD_rep1,CT,5,6,0.1,2,1263
33A-VEGFA-PD_rep1,GA,5,6,0.1,2,1236
33A-VEGFA-PD_rep1,CT,5,6,0.1,3,127
33A-VEGFA-PD_rep1,GA,5,6,0.1,3,144
