Sample,Mut_type,Mut_num,Cover_num,Mut_ratio,Pass_num,Count
33A-VEGFA-PD_rep1,CT,1,6,0.1,2,0
33A-VEGFA-PD_rep1,GA,1,6,0.1,2,0
33A-VEGFA-PD_rep1,CT,1,6,0.1,3,0
33A-VEGFA-PD_rep1,GA,1,6,0.1,3,0
33A-VEGFA-PD_rep1,CT,1,7,0.1,0,0
33A-VEGFA-PD_rep1,GA,1,7,0.1,0,0
33A-VEGFA-PD_rep1,CT,1,7,0.1,1,0
33A-VEGFA-PD_rep1,GA,1,7,0.1,1,0
33A-VEGFA-PD_rep1,CT,1,7,0.1,2,0
33A-VEGFA-PD_rep1,GA,1,7,0.1,2,0
33A-VEGFA-PD_rep1,CT,1,7,0.1,3,0
33A-VEGFA-PD_rep1,GA,1,7,0.1,3,0
33A-VEGFA-PD_rep1,CT,1,8,0.1,0,0
33A-VEGFA-PD_rep1,GA,1,8,0.1,0,0
33A-VEGFA-PD_rep1,CT,1,8,0.1,1,0
33A-VEGFA-PD_rep1,GA,1,8,0.1,1,0
33A-VEGFA-PD_rep1,CT,1,8,0.1,2,0
33A-VEGFA-PD_rep1,GA,1,8,0.1,2,0
33A-VEGFA-PD_rep1,CT,1,8,0.1,3,0
33A-VEGFA-PD_rep1,GA,1,8,0.1,3,0
33A-VEGFA-PD_rep1,CT,2,4,0.1,0,0
33A-VEGFA-PD_rep1,GA,2,4,0.1,0,0
33A-VEGFA-PD_rep1,CT,2,4,0.1,1,0
33A-VEGFA-PD_rep1,GA,2,4,0.1,1,0
33A-VEGFA-PD_rep1,CT,2,4,0.1,2,0
33A-VEGFA-PD_rep1,GA,2,4,0.1,2,0
33A-VEGFA-PD_rep1,CT,2,4,0.1,3,0
33A-VEGFA-PD_rep1,GA,2,4,0.1,3,0
33A-VEGFA-PD_rep1,CT,2,5,0.1,0,0
33A-VEGFA-PD_rep1,GA,2,5,0.1,0,0
33A-VEGFA-PD_rep1,CT,2,5,0.1,1,0
33A-VEGFA-PD_rep1,GA,2,5,0.1,1,0
33A-VEGFA-PD_rep1,CT,2,5,0.1,2,0
